arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes,jitter_component_ms
14874.429,3665,3263858529,338741471,211,199,0.240500
14907.908,3666,3263864529,338741471,172,160,0.146500
14941.448,3667,3263879529,338741471,938,926,0.207500
14974.626,3668,3263873529,338741471,310,298,0.154500
15008.059,3669,3263870529,338741471,197,185,0.100500
15041.477,3670,3263876529,338741471,163,151,0.085500
15074.58,3671,3263891529,338741471,821,809,0.229500
15108.074,3672,3263885529,338741471,287,275,0.161500
15141.196,3673,3263882529,338741471,182,170,0.210500
15174.736,3674,3263888529,338741471,201,189,0.207500
15207.939,3675,3263903529,338741471,867,855,0.129500
15241.444,3676,3263897529,338741471,263,251,0.172500
15274.681,3677,3263894529,338741471,247,235,0.095500
15307.9,3678,3263900529,338741471,263,251,0.113500
15341.328,3679,3263906529,338741471,386,374,0.095500
15374.411,3680,3263909529,338741471,1200,1188,0.249500
15374.495,3681,3263909529,338741471,1200,1188,33.248500
15374.515,3682,3263909529,338741471,1200,1188,33.312500
15374.532,3683,3263909529,338741471,1200,1188,33.315500
15374.553,3684,3263909529,338741471,1200,1188,33.311500
15374.571,3685,3263909529,338741471,1200,1188,33.314500
15374.598,3686,3263909529,338741471,931,919,33.305500
15408.047,3687,3263921529,338741471,752,740,0.116500
15441.265,3688,3263915529,338741471,160,148,0.114500
15474.658,3689,3263912529,338741471,153,141,0.060500
15507.974,3690,3263918529,338741471,194,182,0.016500
15541.465,3691,3263933529,338741471,817,805,0.158500
15574.734,3692,3263927529,338741471,207,195,0.063500
15607.958,3693,3263924529,338741471,161,149,0.108500
15641.426,3694,3263930529,338741471,180,168,0.135500
15674.631,3695,3263945529,338741471,789,777,0.127500
15708.153,3696,3263939529,338741471,247,235,0.189500
15741.296,3697,3263936529,338741471,220,208,0.189500
15774.705,3698,3263942529,338741471,163,151,0.076500
15807.962,3699,3263957529,338741471,988,976,0.075500
15841.226,3700,3263951529,338741471,216,204,0.068500
15874.292,3701,3263948529,338741471,170,158,0.266500
15908.089,3702,3263954529,338741471,191,179,0.464500
15941.633,3703,3263969529,338741471,892,880,0.211500
15974.534,3704,3263963529,338741471,198,186,0.431500
16008.155,3705,3263960529,338741471,155,143,0.288500
16041.462,3706,3263966529,338741471,163,151,0.025500
16074.757,3707,3263981529,338741471,964,952,0.037500
16107.969,3708,3263975529,338741471,242,230,0.120500
16141.096,3709,3263972529,338741471,203,191,0.205500
16174.659,3710,3263978529,338741471,180,168,0.230500
16207.987,3711,3263993529,338741471,1042,1030,0.004500
16241.362,3712,3263987529,338741471,246,234,0.042500
16274.52,3713,3263984529,338741471,202,190,0.174500
16307.973,3714,3263990529,338741471,212,200,0.120500
16341.345,3715,3264005529,338741471,901,889,0.039500
16374.278,3716,3263999529,338741471,271,259,0.399500
16407.913,3717,3263996529,338741471,230,218,0.302500
16441.289,3718,3264002529,338741471,214,202,0.043500
16474.723,3719,3264017529,338741471,1003,991,0.101500
16507.874,3720,3264011529,338741471,217,205,0.181500
16541.401,3721,3264008529,338741471,208,196,0.194500
16574.51,3722,3264014529,338741471,189,177,0.223500
16607.927,3723,3264029529,338741471,932,920,0.084500
16641.3,3724,3264023529,338741471,227,215,0.040500
16674.665,3725,3264020529,338741471,190,178,0.032500
16708.172,3726,3264026529,338741471,158,146,0.174500
16741.34,3727,3264041529,338741471,890,878,0.164500
16774.557,3728,3264035529,338741471,240,228,0.115500
16808.088,3729,3264032529,338741471,173,161,0.198500
16841.519,3730,3264038529,338741471,238,226,0.098500
16874.206,3731,3264053529,338741471,1029,1017,0.645500
16907.975,3732,3264047529,338741471,204,192,0.436500
16941.285,3733,3264044529,338741471,153,141,0.022500
16974.555,3734,3264050529,338741471,176,164,0.062500
17008.18,3735,3264065529,338741471,896,884,0.292500
17041.269,3736,3264059529,338741471,217,205,0.243500
17074.578,3737,3264056529,338741471,187,175,0.023500
17107.821,3738,3264062529,338741471,196,184,0.089500
17141.142,3739,3264077529,338741471,1025,1013,0.011500
17174.632,3740,3264071529,338741471,243,231,0.157500
