arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes,jitter_component_ms
13500.899,1406,349621937,777926654,216,204,33.49808
13534.553,1407,349636937,777926654,938,926,133.01267
13567.458,1408,349630937,777926654,232,220,47721759.272316
13601.374,1409,349627937,777926654,222,210,47721791.595649
13634.561,1410,349633937,777926654,200,188,33.479716
13667.702,1411,349648937,777926654,947,935,133.52526
13701.215,1412,349642937,777926654,242,230,47721758.665042
13734.439,1413,349639937,777926654,198,186,47721792.287024
13767.757,1414,349645937,777926654,218,206,33.348331
13801.44,1415,349660937,777926654,1022,1010,132.983758
13834.401,1416,349654937,777926654,192,180,47721759.217134
13867.609,1417,349651937,777926654,181,169,47721792.302604
13900.965,1418,349657937,777926654,199,187,33.310604
13934.35,1419,349672937,777926654,937,925,133.282446
13967.799,1420,349666937,777926654,238,226,47721758.728838
14001.519,1421,349663937,777926654,154,142,47721791.790889
14034.343,1422,349669937,777926654,162,150,33.842831
14067.839,1423,349684937,777926654,917,905,133.170063
14101.158,1424,349678937,777926654,263,251,47721758.859397
14134.585,1425,349675937,777926654,171,159,47721792.083675
14168.003,1426,349681937,777926654,234,222,33.248495
14201.019,1427,349696937,777926654,945,933,133.650864
14234.517,1428,349690937,777926654,233,221,47721758.679987
14267.614,1429,349687937,777926654,203,191,47721792.413793
14301.327,1430,349693937,777926654,260,248,32.954073
14334.162,1431,349708937,777926654,857,845,133.831221
14368.033,1432,349702937,777926654,240,228,47721758.306509
14401.321,1433,349699937,777926654,213,201,47721792.223215
14434.291,1434,349705937,777926654,213,201,33.697053
14468.07,1435,349720937,777926654,820,808,132.887437
14501.109,1436,349714937,777926654,275,263,47721759.138565
14534.596,1437,349711937,777926654,266,254,47721792.02454
14567.572,1438,349717937,777926654,230,218,33.691011
14601.195,1439,349732937,777926654,979,967,133.04352
14634.611,1440,349726937,777926654,356,344,47721758.761883
14667.815,1441,349723937,777926654,227,215,47721792.306894
14701.323,1442,349729937,777926654,192,180,33.158398
14734.444,1443,349744937,777926654,819,807,133.54563
14767.988,1444,349738937,777926654,317,305,47721758.63437
14801.045,1445,349735937,777926654,258,246,47721792.454116
14834.546,1446,349741937,777926654,226,214,33.165008
14867.823,1447,349756937,777926654,918,906,133.390375
14901.39,1448,349750937,777926654,305,293,47721758.610812
14934.566,1449,349747937,777926654,211,199,47721792.334746
14968.099,1450,349753937,777926654,172,160,33.133062
15000.968,1451,349768937,777926654,938,926,133.798098
15034.166,1452,349762937,777926654,310,298,47721758.979835
15067.507,1453,349759937,777926654,197,185,47721792.170178
15100.929,1454,349765937,777926654,163,151,33.245026
15134.606,1455,349780937,777926654,821,809,132.988891
15167.93,1456,349774937,777926654,287,275,47721758.85404
15201.411,1457,349771937,777926654,182,170,47721792.029829
15234.567,1458,349777937,777926654,201,189,33.511014
15267.848,1459,349792937,777926654,867,855,133.385688
15301.207,1460,349786937,777926654,263,251,47721758.818669
15334.185,1461,349783937,777926654,247,235,47721792.533124
15367.559,1462,349789937,777926654,263,251,33.292548
15401.007,1463,349795937,777926654,386,374,33.219298
15434.547,1464,349798937,777926654,1200,1188,0.206994
15434.625,1465,349798937,777926654,1200,1188,0.078204
15434.671,1466,349798937,777926654,1200,1188,0.045797
15434.688,1467,349798937,777926654,1200,1188,0.016618
15434.703,1468,349798937,777926654,1200,1188,0.01519
15434.718,1469,349798937,777926654,1200,1188,0.015702
15434.734,1470,349798937,777926654,931,919,0.016053
15467.628,1471,349810937,777926654,752,740,100.440223
15501.085,1472,349804937,777926654,160,148,47721758.720627
15534.558,1473,349801937,777926654,153,141,47721792.038273
15567.53,1474,349807937,777926654,194,182,33.694736
15601.291,1475,349822937,777926654,817,805,132.905577
15634.237,1476,349816937,777926654,207,195,47721759.231317
15667.955,1477,349813937,777926654,161,149,47721791.792905
15701.019,1478,349819937,777926654,180,168,33.603363
15734.789,1479,349834937,777926654,789,777,132.896299
15767.902,1480,349828937,777926654,247,235,47721759.064486
